,Wave (Angstroms),Throughput
144,2390.0,0.0
145,2400.0,0.0
146,2410.0,0.0
147,2420.0,0.0
148,2430.0,0.0
149,2440.0,0.0
150,2450.0,0.0
151,2460.0,0.0
152,2470.0,0.0
153,2480.0,0.0
154,2490.0,0.0
155,2500.0,0.0
156,2510.0,0.0
157,2520.0,0.0
158,2530.0,0.0
159,2540.0,0.0
160,2550.0,0.0
161,2560.0,0.0
162,2570.0,0.0
163,2580.0,0.0
164,2590.0,0.0
165,2600.0,0.0
166,2610.0,0.0
167,2620.0,0.0
168,2630.0,0.0
169,2640.0,0.0
170,2650.0,0.0
171,2660.0,0.0
172,2670.0,0.0
173,2680.0,0.0
174,2690.0,0.0
175,2700.0,0.0
176,2710.0,0.0
177,2720.0,0.0
178,2730.0,0.0
179,2740.0,0.0
180,2750.0,0.0
181,2760.0,0.0
182,2770.0,0.0
183,2780.0,0.0
184,2790.0,0.0
185,2800.0,0.0
186,2810.0,0.0
187,2820.0,0.0
188,2830.0,0.0
189,2840.0,0.0
190,2850.0,0.0
191,2860.0,0.0
192,2870.0,0.0
193,2880.0,0.0
194,2890.0,0.0
195,2900.0,0.0
196,2910.0,0.0
197,2920.0,0.0
198,2930.0,0.0
199,2940.0,0.0
200,2950.0,0.0
201,2960.0,0.0
202,2970.0,0.0
203,2980.0,0.0
204,2990.0,0.0
205,3000.0,0.0
206,3010.0,0.0
207,3020.0,0.0
208,3030.0,0.0
209,3040.0,0.0
210,3050.0,0.0
211,3060.0,0.0
212,3070.0,0.0
213,3080.0,0.0
214,3090.0,0.0
215,3100.0,0.0
216,3110.0,0.0
217,3120.0,0.0
218,3130.0,0.0
219,3140.0,0.0
220,3150.0,0.0
221,3160.0,0.0
222,3170.0,0.0
223,3180.0,0.0
224,3190.0,0.0
225,3200.0,0.0
226,3210.0,0.0
227,3220.0,0.0
228,3230.0,0.0
229,3240.0,0.0
230,3250.0,0.0
231,3260.0,0.0
232,3270.0,0.0
233,3280.0,0.0
234,3290.0,0.0
235,3300.0,0.0
236,3310.0,0.0
237,3320.0,0.0
238,3330.0,0.0
239,3340.0,0.0
240,3350.0,0.0
241,3360.0,0.0
242,3370.0,0.0
243,3380.0,0.0
244,3390.0,0.0
245,3400.0,0.0
246,3410.0,0.0
247,3420.0,0.0
248,3430.0,0.0
249,3440.0,0.0
250,3450.0,0.0
251,3460.0,0.0
252,3470.0,0.0
253,3480.0,0.0
254,3490.0,0.0
255,3500.0,0.0
256,3510.0,0.0
257,3520.0,0.0
258,3530.0,0.0
259,3540.0,0.0
260,3550.0,0.0
261,3560.0,0.0
262,3570.0,0.0
263,3580.0,0.0
264,3590.0,0.0
265,3600.0,0.0
266,3610.0,0.0
267,3620.0,0.0
268,3630.0,0.0
269,3640.0,0.0
270,3650.0,0.0
271,3660.0,0.0
272,3670.0,0.0
273,3680.0,0.0
274,3690.0,0.0
275,3700.0,0.0
276,3710.0,0.0
277,3720.0,0.0
278,3730.0,0.0
279,3740.0,0.0
280,3750.0,0.0
281,3760.0,0.0
282,3770.0,0.0
283,3780.0,0.0
284,3790.0,0.0
285,3800.0,0.0
286,3810.0,0.0
287,3820.0,0.0
288,3830.0,0.0
289,3840.0,0.0
290,3850.0,0.0
291,3860.0,0.0
292,3870.0,0.0
293,3880.0,0.0
294,3890.0,0.0
295,3900.0,0.0
296,3910.0,0.0
297,3920.0,0.0
298,3930.0,0.0
299,3940.0,0.0
300,3950.0,0.0
301,3960.0,0.0
302,3970.0,0.0
303,3980.0,0.0
304,3990.0,0.0
305,3998.0,0.0
306,3999.0,0.0
307,4000.0,0.0
308,4010.0,0.0
309,4020.0,0.0
310,4030.0,0.0
311,4040.0,0.0
312,4050.0,0.0
313,4060.0,0.0
314,4070.0,0.0
315,4080.0,0.0
316,4090.0,0.0
317,4100.0,0.0
318,4110.0,0.0
319,4120.0,0.0
320,4130.0,0.0
321,4140.0,0.0
322,4150.0,0.0
323,4160.0,0.0
324,4170.0,0.0
325,4180.0,0.0
326,4190.0,0.0
327,4200.0,0.0
328,4210.0,0.0
329,4220.0,0.0
330,4230.0,0.0
331,4240.0,0.0
332,4250.0,0.0
333,4260.0,0.0
334,4270.0,0.0
335,4280.0,0.0
336,4290.0,0.0
337,4300.0,0.0
338,4310.0,0.0
339,4320.0,0.0
340,4330.0,0.0
341,4340.0,0.0
342,4350.0,0.0
343,4360.0,0.0
344,4370.0,0.0
345,4380.0,0.0
346,4390.0,0.0
347,4400.0,0.0
348,4410.0,0.0
349,4420.0,0.0
350,4430.0,0.0
351,4440.0,0.0
352,4450.0,0.0
353,4460.0,0.0
354,4470.0,0.0
355,4480.0,0.0
356,4490.0,0.0
357,4500.0,0.0
358,4510.0,0.0
359,4520.0,0.0
360,4530.0,0.0
361,4540.0,0.0
362,4550.0,0.0
363,4560.0,0.0
364,4570.0,0.0
365,4580.0,0.0
366,4590.0,0.0
367,4600.0,0.0
368,4610.0,0.0
369,4620.0,0.0
370,4630.0,0.0
371,4640.0,0.0
372,4650.0,0.0
373,4660.0,0.0
374,4670.0,0.0
375,4680.0,0.0
376,4690.0,0.0
377,4700.0,0.0
378,4710.0,0.0
379,4720.0,0.0
380,4730.0,0.0
381,4740.0,0.0
382,4750.0,0.0
383,4760.0,0.0
384,4770.0,0.0
385,4780.0,0.0
386,4790.0,0.0
387,4800.0,0.0
388,4810.0,0.0
389,4820.0,0.0
390,4830.0,0.0
391,4840.0,0.0
392,4850.0,0.0
393,4860.0,0.0
394,4870.0,0.0
395,4880.0,0.0
396,4890.0,0.0
397,4900.0,0.0
398,4910.0,0.0
399,4920.0,0.0
400,4930.0,0.0
401,4940.0,0.0
402,4950.0,0.0
403,4960.0,0.0
404,4970.0,0.0
405,4980.0,0.0
406,4990.0,0.0
407,5000.0,0.0
408,5010.0,0.0
409,5020.0,0.0
410,5030.0,0.0
411,5040.0,0.0
412,5050.0,0.0
413,5060.0,0.0
414,5070.0,0.0
415,5080.0,0.0
416,5090.0,0.0
417,5100.0,0.0
418,5110.0,0.0
419,5120.0,0.0
420,5130.0,0.0
421,5140.0,0.0
422,5150.0,0.0
423,5160.0,0.0
424,5170.0,0.0
425,5180.0,0.0
426,5190.0,0.0
427,5200.0,0.0
428,5210.0,0.0
429,5220.0,0.0
430,5230.0,0.0
431,5240.0,0.0
432,5250.0,0.0
433,5260.0,0.0
434,5270.0,0.0
435,5280.0,0.0
436,5290.0,0.0
437,5300.0,0.0
438,5310.0,0.0
439,5320.0,0.0
440,5330.0,0.0
441,5340.0,0.0
442,5350.0,0.0
443,5360.0,0.0
444,5370.0,0.0
445,5380.0,0.0
446,5390.0,0.0
447,5400.0,0.0
448,5410.0,0.0
449,5420.0,0.0
450,5430.0,0.0
451,5440.0,0.0
452,5450.0,0.0
453,5460.0,0.0
454,5470.0,0.0
455,5480.0,0.0
456,5490.0,0.0
457,5500.0,0.0
458,5510.0,0.0
459,5520.0,0.0
460,5530.0,0.0
461,5540.0,0.0
462,5550.0,0.0
463,5560.0,0.0
464,5570.0,0.0
465,5580.0,0.0
466,5590.0,0.0
467,5600.0,0.0
468,5610.0,0.0
469,5620.0,0.0
470,5630.0,0.0
471,5640.0,0.0
472,5650.0,0.0
473,5660.0,0.0
474,5670.0,0.0
475,5680.0,0.0
476,5690.0,0.0
477,5700.0,0.0
478,5710.0,0.0
479,5720.0,0.0
480,5730.0,0.0
481,5740.0,0.0
482,5750.0,0.0
483,5760.0,0.0
484,5770.0,0.0
485,5780.0,0.0
486,5790.0,0.0
487,5800.0,0.0
488,5810.0,0.0
489,5820.0,0.0
490,5830.0,0.0
491,5840.0,0.0
492,5850.0,0.0
493,5860.0,0.0
494,5870.0,0.0
495,5880.0,0.0
496,5890.0,0.0
497,5900.0,0.0
498,5910.0,0.0
499,5920.0,0.0
500,5930.0,0.0
501,5940.0,0.0
502,5950.0,0.0
503,5960.0,0.0
504,5970.0,0.0
505,5980.0,0.0
506,5990.0,0.0
507,6000.0,0.0
508,6010.0,0.0
509,6020.0,0.0
510,6030.0,0.0
511,6040.0,0.0
512,6050.0,0.0
513,6060.0,0.0
514,6070.0,0.0
515,6080.0,0.0
516,6090.0,0.0
517,6100.0,0.0
518,6110.0,0.0
519,6120.0,0.0
520,6130.0,0.0
521,6140.0,0.0
522,6150.0,0.0
523,6160.0,0.0
524,6170.0,0.0
525,6180.0,0.0
526,6190.0,0.0
527,6200.0,0.0
528,6210.0,0.0
529,6220.0,0.0
530,6230.0,0.0
531,6240.0,0.0
532,6250.0,0.0
533,6260.0,0.0
534,6270.0,0.0
535,6280.0,0.0
536,6290.0,0.0
537,6300.0,0.0
538,6310.0,0.0
539,6320.0,0.0
540,6330.0,0.0
541,6340.0,0.0
542,6350.0,0.0
543,6360.0,0.0
544,6370.0,0.0
545,6380.0,0.0
546,6390.0,0.0
547,6400.0,0.0
548,6410.0,0.0
549,6420.0,0.0
550,6430.0,0.0
551,6440.0,0.0
552,6450.0,0.0
553,6460.0,0.0
554,6470.0,0.0
555,6480.0,0.0
556,6490.0,0.0
557,6500.0,0.0
558,6510.0,0.0
559,6520.0,0.0
560,6530.0,0.0
561,6540.0,0.0
562,6550.0,0.0
563,6560.0,0.0
564,6570.0,0.0
565,6580.0,0.0
566,6590.0,0.0
567,6600.0,0.0
568,6610.0,0.0
569,6620.0,0.0
570,6630.0,0.0
571,6640.0,0.0
572,6650.0,0.0
573,6660.0,0.0
574,6670.0,0.0
575,6680.0,0.0
576,6690.0,0.0
577,6700.0,0.0
578,6710.0,0.0
579,6720.0,0.0
580,6730.0,0.0
581,6740.0,0.0
582,6750.0,0.0
583,6760.0,0.0
584,6770.0,0.0
585,6780.0,0.0
586,6790.0,0.0
587,6800.0,0.0
588,6810.0,0.0
589,6820.0,0.0
590,6830.0,0.0
591,6840.0,0.0
592,6850.0,0.0
593,6860.0,0.0
594,6870.0,0.0
595,6880.0,0.0
596,6890.0,0.0
597,6900.0,0.0
598,6910.0,0.0
599,6920.0,0.0
600,6930.0,0.0
601,6940.0,0.0
602,6950.0,0.0
603,6960.0,0.0
604,6970.0,0.0
605,6980.0,0.0
606,6990.0,0.0
607,6999.9306640625,0.0
608,7000.0,0.0
609,7000.9306640625,0.0
610,7001.9306640625,0.0
611,7010.0,0.0
612,7020.0,0.0
613,7030.0,0.0
614,7040.0,0.0
615,7050.0,0.0
616,7051.94384765625,0.0
617,7060.0,0.0
618,7070.0,0.0
619,7080.0,0.0
620,7090.0,0.0
621,7100.0,0.0
622,7101.95751953125,0.0
623,7110.0,0.0
624,7120.0,0.0
625,7130.0,0.0
626,7140.0,0.0
627,7150.0,0.0
628,7151.970703125,0.0
629,7160.0,0.0
630,7170.0,0.0
631,7180.0,0.0
632,7190.0,0.0
633,7200.0,0.0
634,7201.984375,0.0
635,7210.0,0.0
636,7220.0,0.0
637,7230.0,0.0
638,7240.0,0.0
639,7250.0,0.0
640,7251.998046875,0.0
641,7260.0,0.0
642,7270.0,0.0
643,7280.0,0.0
644,7290.0,0.0
645,7300.0,0.0
646,7302.01123046875,0.0
647,7310.0,0.0
648,7320.0,0.0
649,7330.0,0.0
650,7340.0,0.0
651,7350.0,0.0
652,7352.02490234375,0.0
653,7360.0,0.0
654,7370.0,0.0
655,7380.0,0.0
656,7390.0,0.0
657,7400.0,0.0
658,7402.0380859375,0.0
659,7410.0,0.0
660,7420.0,0.0
661,7430.0,0.0
662,7440.0,0.0
663,7450.0,0.0
664,7452.0517578125,0.0
665,7460.0,0.0
666,7470.0,0.0
667,7480.0,0.0
668,7490.0,0.0
669,7500.0,0.0
670,7502.0654296875,0.0
671,7510.0,0.0
672,7520.0,0.0
673,7530.0,0.0
674,7540.0,0.0
675,7550.0,0.0
676,7552.07861328125,0.0
677,7560.0,0.0
678,7570.0,0.0
679,7580.0,0.0
680,7590.0,0.0
681,7600.0,0.0
682,7602.09228515625,0.0
683,7610.0,0.0
684,7620.0,0.0
685,7630.0,0.0
686,7640.0,0.0
687,7650.0,0.0
688,7652.10595703125,0.0
689,7660.0,0.0
690,7670.0,0.0
691,7680.0,0.0
692,7690.0,0.0
693,7700.0,0.0
694,7702.119140625,0.0
695,7710.0,0.0
696,7720.0,0.0
697,7730.0,0.0
698,7740.0,0.0
699,7750.0,0.0
700,7752.1328125,0.0
701,7760.0,0.0
702,7770.0,0.0
703,7780.0,0.0
704,7790.0,0.0
705,7800.0,0.0
706,7802.14599609375,0.0
707,7810.0,0.0
708,7820.0,0.0
709,7830.0,0.0
710,7840.0,0.0
711,7850.0,0.0
712,7852.15966796875,0.0
713,7860.0,0.0
714,7870.0,0.0
715,7880.0,0.0
716,7890.0,0.0
717,7900.0,0.0
718,7902.17333984375,0.0
719,7910.0,0.0
720,7920.0,0.0
721,7930.0,0.0
722,7940.0,0.0
723,7950.0,0.0
724,7952.1865234375,0.0
725,7960.0,0.0
726,7970.0,0.0
727,7980.0,0.0
728,7990.0,0.0
729,7998.0,0.0
730,7999.0,0.0
731,8000.0,7.159748144067555e-05
732,8002.2001953125,6.328671506520155e-05
733,8010.0,6.831422075504536e-05
734,8020.0,7.47921889143622e-05
735,8030.0,8.130296795733241e-05
736,8040.0,8.783244182183789e-05
737,8050.0,9.43903064298981e-05
738,8052.2138671875,9.584588091529512e-05
739,8060.0,9.101682410317589e-05
740,8070.0,8.479091319488781e-05
741,8080.0,7.853833002093449e-05
742,8090.0,7.22589707873715e-05
743,8100.0,6.595249983920182e-05
744,8102.2275390625,6.454405135993991e-05
745,8110.0,6.465519614957237e-05
746,8120.0,6.479832642453015e-05
747,8130.0,6.494183099444813e-05
748,8140.0,6.508560213071126e-05
749,8150.0,6.522952590085896e-05
750,8152.24072265625,6.526183777760782e-05
751,8160.0,6.0297954853721375e-05
752,8170.0,5.387630682173739e-05
753,8180.0,4.742715908914711e-05
754,8190.0,4.1030514289013453e-05
755,8200.0,3.458091731144771e-05
756,8202.25390625,3.311841028213283e-05
757,8210.0,3.8356774910791815e-05
758,8220.0,4.516507977553332e-05
759,8230.0,5.2025052366387963e-05
760,8240.0,5.88950696050682e-05
761,8250.0,6.580737901166785e-05
762,8252.267578125,6.738068105985826e-05
763,8260.0,6.754854236487678e-05
764,8270.0,6.776584886435713e-05
765,8280.0,6.798365393373555e-05
766,8290.0,6.820180845064502e-05
767,8300.0,6.842022964579186e-05
768,8302.28125,6.847013619616334e-05
769,8310.0,6.334026832835136e-05
770,8320.0,5.665696416171158e-05
771,8330.0,4.99313726898406e-05
772,8340.0,4.3163583069990564e-05
773,8350.0,3.635332063466095e-05
774,8352.294921875,3.4784444321802385e-05
775,8360.0,3.486629025982934e-05
776,8370.0,3.489863100265809e-05
777,8380.0,3.493090103822776e-05
778,8390.0,3.496322155909654e-05
779,8400.0,3.4995529184792984e-05
780,8402.30859375,3.500140313082455e-05
781,8410.0,4.041919183870961e-05
782,8420.0,4.747233352136069e-05
783,8430.0,5.453603198353507e-05
784,8440.0,6.161021909038757e-05
785,8450.0,6.869488664369769e-05
786,8452.322265625,7.034166418133029e-05
787,8460.0,6.49769091156044e-05
788,8470.0,5.798021427003106e-05
789,8480.0,5.097317595391491e-05
790,8490.0,4.395616397055404e-05
791,8500.0,3.692936830227344e-05
792,8502.3349609375,3.5292234433584755e-05
793,8510.0,4.075069290522577e-05
794,8520.0,4.789080184652117e-05
795,8530.0,5.505185531616972e-05
796,8540.0,6.223367683735439e-05
797,8550.0,6.935747410020368e-05
798,8552.3486328125,7.103123372476216e-05
799,8560.0,8.188499611298695e-05
800,8570.0,9.607781093317907e-05
801,8580.0,0.00011027922034129329
802,8590.0,0.00012448895909545978
803,8600.0,0.0001387066704416431
804,8602.3623046875,0.0001420611530839907
805,8610.0,0.00013845984481893324
806,8620.0,0.0001337431301182096
807,8630.0,0.00012902476174886843
808,8640.0,0.00012449625794603943
809,8650.0,0.00011995165721114554
810,8660.0,0.00011539077599930384
811,8670.0,0.00011081402349090044
812,8680.0,0.00010622127317418767
813,8690.0,0.00010161252863033015
814,8700.0,9.698788941227947e-05
815,8710.0,9.234717236879587e-05
816,8720.0,8.769075716156421e-05
817,8730.0,8.34097833972946e-05
818,8740.0,7.906988112674015e-05
819,8750.0,7.467068889476006e-05
820,8752.4033203125,7.360453948602689e-05
821,8760.0,7.957864082889943e-05
822,8770.0,8.752606626103159e-05
823,8780.0,9.556902126671996e-05
824,8790.0,0.00010370794544630103
825,8800.0,0.00011194338633068746
826,8810.0,0.00012010848420695704
827,8820.0,0.00012834808754694942
828,8830.0,0.00013666291076011857
829,8840.0,0.00014529758603359287
830,8850.0,0.00015403622595641317
831,8852.4296875,0.00015617521882706404
832,8860.0,0.00014506033671352655
833,8870.0,0.00013020422780096158
834,8880.0,0.00011514886420583693
835,8890.0,9.98933531980399e-05
836,8900.0,8.443622677756259e-05
837,8902.443359375,8.055116704530671e-05
838,8910.0,9.289209082706133e-05
839,8920.0,0.00010929210718412938
840,8930.0,0.00012587449387490792
841,8940.0,0.00014244514769031703
842,8950.0,0.0001590940835901504
843,8952.45703125,0.00016323003697792175
844,8960.0,0.0001574619017979669
845,8970.0,0.00014964615787628642
846,8980.0,0.00014190994649600257
847,8990.0,0.00013401185319453313
848,9000.0,0.00012607468077248371
849,9002.470703125,0.0001240618231270151
850,9010.0,0.0001428251856548186
851,9020.0,0.00016764962523741224
852,9030.0,0.0001926419591707316
853,9040.0,0.0002176881112501972
854,9050.0,0.00024278676744496995
855,9052.484375,0.0002490821401777461
856,9060.0,0.00023069205303147633
857,9070.0,0.0002059747483134676
858,9080.0,0.00018135985298210587
859,9090.0,0.00015652360971127335
860,9100.0,0.00013163695064682116
861,9102.498046875,0.00012543829591177839
862,9110.0,0.0001130536145041362
863,9120.0,9.641058237985257e-05
864,9130.0,7.979870639273316e-05
865,9140.0,6.307059961752323e-05
866,9150.0,4.634480733010976e-05
867,9152.5107421875,4.212642422835022e-05
868,9160.0,4.847630966103997e-05
869,9170.0,5.701954881091239e-05
870,9180.0,6.554183908477855e-05
871,9190.0,7.414579719421521e-05
872,9200.0,8.271496539233589e-05
873,9202.5244140625,8.488480721827487e-05
874,9210.0,0.00011036845609314532
875,9220.0,0.00014441571701259747
876,9230.0,0.000178646501197284
877,9240.0,0.00021297729286697705
878,9250.0,0.0002476104213050525
879,9252.5380859375,0.00025637062975395424
880,9260.0,0.00025664076800864104
881,9270.0,0.0002572198045539482
882,9280.0,0.00025758467286998016
883,9290.0,0.000258167442172823
884,9300.0,0.0002585351382825512
885,9302.5517578125,0.00025868465713915024
886,9310.0,0.0002398078459474332
887,9320.0,0.00021418449987453938
888,9330.0,0.00018864775278182108
889,9340.0,0.00016285883845677278
890,9350.0,0.00013711292526075443
891,9352.5654296875,0.00013046114202769837
892,9360.0,0.0001176574975162951
893,9370.0,0.00010047839997898839
894,9380.0,8.315135365405597e-05
895,9390.0,6.58312958699823e-05
896,9400.0,4.843332271271629e-05
897,9402.5791015625,4.391332593786837e-05
898,9410.0,4.392737286188191e-05
899,9420.0,4.3983326562267817e-05
900,9430.0,4.400217848939752e-05
901,9440.0,4.4082641566208494e-05
902,9450.0,4.4125864041914435e-05
903,9452.5927734375,4.414671157065244e-05
904,9460.0,6.385126652286545e-05
905,9470.0,9.053797318440641e-05
906,9480.0,0.00011722324645383163
907,9490.0,0.00014408238073306847
908,9500.0,0.00017103894099634306
909,9502.6064453125,0.000178034421454216
910,9510.0,0.0001781423759678015
911,9520.0,0.0001784383885186227
912,9530.0,0.00017858291519271373
913,9540.0,0.00017887791264320867
914,9550.0,0.00017917225427247695
915,9552.619140625,0.00017920936718130424
916,9560.0,0.00016608258554429687
917,9570.0,0.0001483980335670199
918,9580.0,0.00013065426626261172
919,9590.0,0.00011275599611316591
920,9600.0,9.490977337095981e-05
921,9602.6328125,9.019274258214662e-05
922,9610.0,9.026820894211691e-05
923,9620.0,9.029323681830283e-05
924,9630.0,9.039422675612823e-05
925,9640.0,9.053081085589244e-05
926,9650.0,9.058948494234185e-05
927,9652.646484375,9.062523190102534e-05
928,9660.0,9.406967010645983e-05
929,9670.0,9.876533192859189e-05
930,9680.0,0.00010338653215589081
931,9690.0,0.00010810498206792529
932,9700.0,0.00011283671746851617
933,9710.0,0.00011748140459461535
934,9720.0,0.00012223499714711025
935,9730.0,0.00012700112418355112
936,9740.0,0.00013166763862233554
937,9750.0,0.0001364543842443184
938,9752.673828125,0.00013773617851360774
939,9760.0,0.00013788470434371287
940,9770.0,0.00013808592259542131
941,9780.0,0.00013816758649012762
942,9790.0,0.00013836528599775976
943,9800.0,0.00013856128454886891
944,9802.6875,0.0001385940526762774
945,9810.0,0.00013192652055544877
946,9820.0,0.00012268792687139012
947,9830.0,0.00011354430176822901
948,9840.0,0.00010443704726884445
949,9850.0,9.530354311807221e-05
950,9852.701171875,9.281036452525882e-05
951,9860.0,9.284150269077249e-05
952,9870.0,9.296216419246832e-05
953,9880.0,9.308131195640029e-05
954,9890.0,9.319894902216989e-05
955,9900.0,9.323530139243294e-05
956,9910.0,9.33499260591499e-05
957,9920.0,9.346289132386923e-05
958,9930.0,9.357419298020973e-05
959,9940.0,9.368384722276753e-05
960,9950.0,9.371173188104016e-05
961,9952.7275390625,9.37406618186462e-05
962,9960.0,0.00011427058715324694
963,9970.0,0.0001425526824273879
964,9980.0,0.0001708943715264401
965,9990.0,0.00019929359107618517
966,10000.0,0.0002275536180025279
967,10002.7412109375,0.0002353925638688542
968,10010.0,0.00020830434335374624
969,10020.0,0.0001708802404873897
970,10030.0,0.00013333518677451195
971,10040.0,9.567100089338764e-05
972,10050.0,5.783957928415868e-05
973,10052.7548828125,4.741957238452413e-05
974,10060.0,4.746867172257998e-05
975,10070.0,4.753575588743784e-05
976,10080.0,4.760216818389365e-05
977,10090.0,4.766790254015365e-05
978,10100.0,4.773302002604691e-05
979,10102.7685546875,4.775085403172719e-05
980,10110.0,8.926380415193854e-05
981,10120.0,0.0001466832574207492
982,10130.0,0.00020433883966182147
983,10140.0,0.00026215179918270934
984,10150.0,0.000320119908203074
985,10152.7822265625,0.0003362750339164066
986,10160.0,0.00032273950168480996
987,10170.0,0.0003039375450979007
988,10180.0,0.00028508032422562633
989,10190.0,0.00026594112350027615
990,10200.0,0.00024699272145827807
991,10202.7958984375,0.00024168974824090273
992,10210.0,0.0002140463831300621
993,10220.0,0.00017558270667667795
994,10230.0,0.00013701302260764615
995,10240.0,9.833874749067596e-05
996,10250.0,5.956104519843042e-05
997,10252.80859375,4.865148990851411e-05
998,10260.0,4.869635782614731e-05
999,10270.0,4.8758253183057374e-05
1000,10280.0,4.881971525964644e-05
1001,10290.0,4.8838757756000534e-05
1002,10300.0,4.88993143160512e-05
1003,10302.8232421875,4.891630236265013e-05
1004,10310.0,5.598452454739791e-05
1005,10320.0,6.585372192789726e-05
1006,10330.0,7.574654596119732e-05
1007,10340.0,8.566285100105137e-05
1008,10350.0,9.560254901978452e-05
1009,10352.8359375,9.84255024052952e-05
1010,10360.0,0.00010556585348732493
1011,10370.0,0.00011555226229630559
1012,10380.0,0.0001255612671319124
1013,10390.0,0.0001355930414330514
1014,10400.0,0.0001456470582382419
1015,10402.849609375,0.00014851760215591828
1016,10410.0,0.00015573615881187816
1017,10420.0,0.00016585111524882723
1018,10430.0,0.00017598870818874644
1019,10440.0,0.00018614902130248634
1020,10450.0,0.00019633194051970826
1021,10452.86328125,0.00019920248143364625
1022,10460.0,0.00017792504559945133
1023,10470.0,0.00014822208930173521
1024,10480.0,0.00011844916032264823
1025,10490.0,8.860651103148242e-05
1026,10500.0,5.8694589628749327e-05
1027,10502.876953125,5.006461636183496e-05
1028,10510.0,5.245101359865433e-05
1029,10520.0,5.580301131527437e-05
1030,10530.0,5.915698129842669e-05
1031,10540.0,6.251296608976046e-05
1032,10550.0,6.587083310147156e-05
1033,10560.0,6.923065992063767e-05
1034,10570.0,7.259250689148516e-05
1035,10580.0,7.595614859256303e-05
1036,10590.0,7.932176429735206e-05
1037,10600.0,8.268934562246455e-05
1038,10610.0,8.605257437419227e-05
1039,10620.0,8.941725196765166e-05
1040,10630.0,9.278337220946556e-05
1041,10640.0,9.615102927116523e-05
1042,10650.0,9.952009768431513e-05
1043,10652.91796875,0.00010050346941760149
1044,10660.0,9.340492325813288e-05
1045,10670.0,8.337768581638636e-05
1046,10680.0,7.334581271638824e-05
1047,10690.0,6.336380340038884e-05
1048,10700.0,5.331413620796332e-05
1049,10702.9306640625,5.036803271684581e-05
1050,10710.0,6.462499436663172e-05
1051,10720.0,8.480038395957198e-05
1052,10730.0,0.00010498530256048755
1053,10740.0,0.00012517980880323562
