,Wave (Angstroms),Throughput
144,2390.0,0.0
145,2400.0,0.0
146,2410.0,0.0
147,2420.0,0.0
148,2430.0,0.0
149,2440.0,0.0
150,2450.0,0.0
151,2460.0,0.0
152,2470.0,0.0
153,2480.0,0.0
154,2490.0,0.0
155,2500.0,0.0
156,2510.0,0.0
157,2520.0,0.0
158,2530.0,0.0
159,2540.0,0.0
160,2550.0,0.0
161,2560.0,0.0
162,2570.0,0.0
163,2580.0,0.0
164,2590.0,0.0
165,2600.0,0.0
166,2610.0,0.0
167,2620.0,0.0
168,2630.0,0.0
169,2640.0,0.0
170,2650.0,0.0
171,2660.0,0.0
172,2670.0,0.0
173,2680.0,0.0
174,2690.0,0.0
175,2700.0,0.0
176,2710.0,0.0
177,2720.0,0.0
178,2730.0,0.0
179,2740.0,0.0
180,2750.0,0.0
181,2760.0,0.0
182,2770.0,0.0
183,2780.0,0.0
184,2790.0,0.0
185,2800.0,0.0
186,2810.0,0.0
187,2820.0,0.0
188,2830.0,0.0
189,2840.0,0.0
190,2850.0,0.0
191,2860.0,0.0
192,2870.0,0.0
193,2880.0,0.0
194,2890.0,0.0
195,2900.0,0.0
196,2910.0,0.0
197,2920.0,0.0
198,2930.0,0.0
199,2940.0,0.0
200,2950.0,0.0
201,2960.0,0.0
202,2970.0,0.0
203,2980.0,0.0
204,2990.0,0.0
205,3000.0,0.0
206,3010.0,0.0
207,3020.0,0.0
208,3030.0,0.0
209,3040.0,0.0
210,3050.0,0.0
211,3060.0,0.0
212,3070.0,0.0
213,3080.0,0.0
214,3090.0,0.0
215,3100.0,0.0
216,3110.0,0.0
217,3120.0,0.0
218,3130.0,0.0
219,3140.0,0.0
220,3150.0,0.0
221,3160.0,0.0
222,3170.0,0.0
223,3180.0,0.0
224,3190.0,0.0
225,3200.0,0.0
226,3210.0,0.0
227,3220.0,0.0
228,3230.0,0.0
229,3240.0,0.0
230,3250.0,0.0
231,3260.0,0.0
232,3270.0,0.0
233,3280.0,0.0
234,3290.0,0.0
235,3300.0,0.0
236,3310.0,0.0
237,3320.0,0.0
238,3330.0,0.0
239,3340.0,0.0
240,3350.0,0.0
241,3360.0,0.0
242,3370.0,0.0
243,3380.0,0.0
244,3390.0,0.0
245,3400.0,0.0
246,3410.0,0.0
247,3420.0,0.0
248,3430.0,0.0
249,3440.0,0.0
250,3450.0,0.0
251,3460.0,0.0
252,3470.0,0.0
253,3480.0,0.0
254,3490.0,0.0
255,3500.0,0.0
256,3510.0,0.0
257,3520.0,0.0
258,3530.0,0.0
259,3540.0,0.0
260,3550.0,0.0
261,3560.0,0.0
262,3570.0,0.0
263,3580.0,0.0
264,3590.0,0.0
265,3600.0,0.0
266,3610.0,0.0
267,3620.0,0.0
268,3630.0,0.0
269,3640.0,0.0
270,3650.0,0.0
271,3660.0,0.0
272,3670.0,0.0
273,3680.0,0.0
274,3690.0,0.0
275,3700.0,0.0
276,3710.0,0.0
277,3720.0,0.0
278,3730.0,0.0
279,3740.0,0.0
280,3750.0,0.0
281,3760.0,0.0
282,3770.0,0.0
283,3780.0,0.0
284,3790.0,0.0
285,3800.0,0.0
286,3810.0,0.0
287,3820.0,0.0
288,3830.0,0.0
289,3840.0,0.0
290,3850.0,0.0
291,3860.0,0.0
292,3870.0,0.0
293,3880.0,0.0
294,3890.0,0.0
295,3900.0,0.0
296,3910.0,0.0
297,3920.0,0.0
298,3930.0,0.0
299,3940.0,0.0
300,3950.0,0.0
301,3960.0,0.0
302,3970.0,0.0
303,3980.0,0.0
304,3990.0,0.0
305,3998.0,0.0
306,3999.0,0.0
307,4000.0,0.0
308,4010.0,0.0
309,4020.0,0.0
310,4030.0,0.0
311,4040.0,0.0
312,4050.0,0.0
313,4060.0,0.0
314,4070.0,0.0
315,4080.0,0.0
316,4090.0,0.0
317,4100.0,0.0
318,4110.0,0.0
319,4120.0,0.0
320,4130.0,0.0
321,4140.0,0.0
322,4150.0,0.0
323,4160.0,0.0
324,4170.0,0.0
325,4180.0,0.0
326,4190.0,0.0
327,4200.0,0.0
328,4210.0,0.0
329,4220.0,0.0
330,4230.0,0.0
331,4240.0,0.0
332,4250.0,0.0
333,4260.0,0.0
334,4270.0,0.0
335,4280.0,0.0
336,4290.0,0.0
337,4300.0,0.0
338,4310.0,0.0
339,4320.0,0.0
340,4330.0,0.0
341,4340.0,0.0
342,4350.0,0.0
343,4360.0,0.0
344,4370.0,0.0
345,4380.0,0.0
346,4390.0,0.0
347,4400.0,0.0
348,4410.0,0.0
349,4420.0,0.0
350,4430.0,0.0
351,4440.0,0.0
352,4450.0,0.0
353,4460.0,0.0
354,4470.0,0.0
355,4480.0,0.0
356,4490.0,0.0
357,4500.0,0.0
358,4510.0,0.0
359,4520.0,0.0
360,4530.0,0.0
361,4540.0,0.0
362,4550.0,0.0
363,4560.0,0.0
364,4570.0,0.0
365,4580.0,0.0
366,4590.0,0.0
367,4600.0,0.0
368,4610.0,0.0
369,4620.0,0.0
370,4630.0,0.0
371,4640.0,0.0
372,4650.0,0.0
373,4660.0,0.0
374,4670.0,0.0
375,4680.0,0.0
376,4690.0,0.0
377,4700.0,0.0
378,4710.0,0.0
379,4720.0,0.0
380,4730.0,0.0
381,4740.0,0.0
382,4750.0,0.0
383,4760.0,0.0
384,4770.0,0.0
385,4780.0,0.0
386,4790.0,0.0
387,4800.0,0.0
388,4810.0,0.0
389,4820.0,0.0
390,4830.0,0.0
391,4840.0,0.0
392,4850.0,0.0
393,4860.0,0.0
394,4870.0,0.0
395,4880.0,0.0
396,4890.0,0.0
397,4900.0,0.0
398,4910.0,0.0
399,4920.0,0.0
400,4930.0,0.0
401,4940.0,0.0
402,4950.0,0.0
403,4960.0,0.0
404,4970.0,0.0
405,4980.0,0.0
406,4990.0,0.0
407,5000.0,0.0
408,5010.0,0.0
409,5020.0,0.0
410,5030.0,0.0
411,5040.0,0.0
412,5050.0,0.0
413,5060.0,0.0
414,5070.0,0.0
415,5080.0,0.0
416,5090.0,0.0
417,5100.0,0.0
418,5110.0,0.0
419,5120.0,0.0
420,5130.0,0.0
421,5140.0,0.0
422,5150.0,0.0
423,5160.0,0.0
424,5170.0,0.0
425,5180.0,0.0
426,5190.0,0.0
427,5200.0,0.0
428,5210.0,0.0
429,5220.0,0.0
430,5230.0,0.0
431,5240.0,0.0
432,5250.0,0.0
433,5260.0,0.0
434,5270.0,0.0
435,5280.0,0.0
436,5290.0,0.0
437,5300.0,0.0
438,5310.0,0.0
439,5320.0,0.0
440,5330.0,0.0
441,5340.0,0.0
442,5350.0,0.0
443,5360.0,0.0
444,5370.0,0.0
445,5380.0,0.0
446,5390.0,0.0
447,5400.0,0.0
448,5410.0,0.0
449,5420.0,0.0
450,5430.0,0.0
451,5440.0,0.0
452,5450.0,0.0
453,5460.0,0.0
454,5470.0,0.0
455,5480.0,0.0
456,5490.0,0.0
457,5500.0,0.0
458,5510.0,0.0
459,5520.0,0.0
460,5530.0,0.0
461,5540.0,0.0
462,5550.0,0.0
463,5560.0,0.0
464,5570.0,0.0
465,5580.0,0.0
466,5590.0,0.0
467,5600.0,0.0
468,5610.0,0.0
469,5620.0,0.0
470,5630.0,0.0
471,5640.0,0.0
472,5650.0,0.0
473,5660.0,0.0
474,5670.0,0.0
475,5680.0,0.0
476,5690.0,0.0
477,5700.0,0.0
478,5710.0,0.0
479,5720.0,0.0
480,5730.0,0.0
481,5740.0,0.0
482,5750.0,0.0
483,5760.0,0.0
484,5770.0,0.0
485,5780.0,0.0
486,5790.0,0.0
487,5800.0,0.0
488,5810.0,0.0
489,5820.0,0.0
490,5830.0,0.0
491,5840.0,0.0
492,5850.0,0.0
493,5860.0,0.0
494,5870.0,0.0
495,5880.0,0.0
496,5890.0,0.0
497,5900.0,0.0
498,5910.0,0.0
499,5920.0,0.0
500,5930.0,0.0
501,5940.0,0.0
502,5950.0,0.0
503,5960.0,0.0
504,5970.0,0.0
505,5980.0,0.0
506,5990.0,0.0
507,6000.0,0.0
508,6010.0,0.0
509,6020.0,0.0
510,6030.0,0.0
511,6040.0,0.0
512,6050.0,0.0
513,6060.0,0.0
514,6070.0,0.0
515,6080.0,0.0
516,6090.0,0.0
517,6100.0,0.0
518,6110.0,0.0
519,6120.0,0.0
520,6130.0,0.0
521,6140.0,0.0
522,6150.0,0.0
523,6160.0,0.0
524,6170.0,0.0
525,6180.0,0.0
526,6190.0,0.0
527,6200.0,0.0
528,6210.0,0.0
529,6220.0,0.0
530,6230.0,0.0
531,6240.0,0.0
532,6250.0,0.0
533,6260.0,0.0
534,6270.0,0.0
535,6280.0,0.0
536,6290.0,0.0
537,6300.0,0.0
538,6310.0,0.0
539,6320.0,0.0
540,6330.0,0.0
541,6340.0,0.0
542,6350.0,0.0
543,6360.0,0.0
544,6370.0,0.0
545,6380.0,0.0
546,6390.0,0.0
547,6400.0,0.0
548,6410.0,0.0
549,6420.0,0.0
550,6430.0,0.0
551,6440.0,0.0
552,6450.0,0.0
553,6460.0,0.0
554,6470.0,0.0
555,6480.0,0.0
556,6490.0,0.0
557,6500.0,0.0
558,6510.0,0.0
559,6520.0,0.0
560,6530.0,0.0
561,6540.0,0.0
562,6550.0,0.0
563,6560.0,0.0
564,6570.0,0.0
565,6580.0,0.0
566,6590.0,0.0
567,6600.0,0.0
568,6610.0,0.0
569,6620.0,0.0
570,6630.0,0.0
571,6640.0,0.0
572,6650.0,0.0
573,6660.0,0.0
574,6670.0,0.0
575,6680.0,0.0
576,6690.0,0.0
577,6700.0,0.0
578,6710.0,0.0
579,6720.0,0.0
580,6730.0,0.0
581,6740.0,0.0
582,6750.0,0.0
583,6760.0,0.0
584,6770.0,0.0
585,6780.0,0.0
586,6790.0,0.0
587,6800.0,0.0
588,6810.0,0.0
589,6820.0,0.0
590,6830.0,0.0
591,6840.0,0.0
592,6850.0,0.0
593,6860.0,0.0
594,6870.0,0.0
595,6880.0,0.0
596,6890.0,0.0
597,6900.0,0.0
598,6910.0,0.0
599,6920.0,0.0
600,6930.0,0.0
601,6940.0,0.0
602,6950.0,0.0
603,6960.0,0.0
604,6970.0,0.0
605,6980.0,0.0
606,6990.0,0.0
607,6999.9306640625,0.0
608,7000.0,0.0
609,7000.9306640625,0.0
610,7001.9306640625,0.0
611,7010.0,0.0
612,7020.0,0.0
613,7030.0,0.0
614,7040.0,0.0
615,7050.0,0.0
616,7051.94384765625,0.0
617,7060.0,0.0
618,7070.0,0.0
619,7080.0,0.0
620,7090.0,0.0
621,7100.0,0.0
622,7101.95751953125,0.0
623,7110.0,0.0
624,7120.0,0.0
625,7130.0,0.0
626,7140.0,0.0
627,7150.0,0.0
628,7151.970703125,0.0
629,7160.0,0.0
630,7170.0,0.0
631,7180.0,0.0
632,7190.0,0.0
633,7200.0,0.0
634,7201.984375,0.0
635,7210.0,0.0
636,7220.0,0.0
637,7230.0,0.0
638,7240.0,0.0
639,7250.0,0.0
640,7251.998046875,0.0
641,7260.0,0.0
642,7270.0,0.0
643,7280.0,0.0
644,7290.0,0.0
645,7300.0,0.0
646,7302.01123046875,0.0
647,7310.0,0.0
648,7320.0,0.0
649,7330.0,0.0
650,7340.0,0.0
651,7350.0,0.0
652,7352.02490234375,0.0
653,7360.0,0.0
654,7370.0,0.0
655,7380.0,0.0
656,7390.0,0.0
657,7400.0,0.0
658,7402.0380859375,0.0
659,7410.0,0.0
660,7420.0,0.0
661,7430.0,0.0
662,7440.0,0.0
663,7450.0,0.0
664,7452.0517578125,0.0
665,7460.0,0.0
666,7470.0,0.0
667,7480.0,0.0
668,7490.0,0.0
669,7500.0,0.0
670,7502.0654296875,0.0
671,7510.0,0.0
672,7520.0,0.0
673,7530.0,0.0
674,7540.0,0.0
675,7550.0,0.0
676,7552.07861328125,0.0
677,7560.0,0.0
678,7570.0,0.0
679,7580.0,0.0
680,7590.0,0.0
681,7600.0,0.0
682,7602.09228515625,0.0
683,7610.0,0.0
684,7620.0,0.0
685,7630.0,0.0
686,7640.0,0.0
687,7650.0,0.0
688,7652.10595703125,0.0
689,7660.0,0.0
690,7670.0,0.0
691,7680.0,0.0
692,7690.0,0.0
693,7700.0,0.0
694,7702.119140625,0.0
695,7710.0,0.0
696,7720.0,0.0
697,7730.0,0.0
698,7740.0,0.0
699,7750.0,0.0
700,7752.1328125,0.0
701,7760.0,0.0
702,7770.0,0.0
703,7780.0,0.0
704,7790.0,0.0
705,7800.0,0.0
706,7802.14599609375,0.0
707,7810.0,0.0
708,7820.0,0.0
709,7830.0,0.0
710,7840.0,0.0
711,7850.0,0.0
712,7852.15966796875,0.0
713,7860.0,0.0
714,7870.0,0.0
715,7880.0,0.0
716,7890.0,0.0
717,7900.0,0.0
718,7902.17333984375,0.0
719,7910.0,0.0
720,7920.0,0.0
721,7930.0,0.0
722,7940.0,0.0
723,7950.0,0.0
724,7952.1865234375,0.0
725,7960.0,0.0
726,7970.0,0.0
727,7980.0,0.0
728,7990.0,0.0
729,7998.0,0.0
730,7999.0,0.0
731,8000.0,3.1667528290922944e-05
732,8002.2001953125,3.0349144912887574e-05
733,8010.0,3.0392675413371e-05
734,8020.0,3.0452380584892115e-05
735,8030.0,3.0514205145984875e-05
736,8040.0,3.057276909028919e-05
737,8050.0,3.063187605901978e-05
738,8052.2138671875,3.064499548117437e-05
739,8060.0,3.069356421620067e-05
740,8070.0,3.07560336646506e-05
741,8080.0,3.081866018596412e-05
742,8090.0,3.088144419373051e-05
743,8100.0,3.094427749219273e-05
744,8102.2275390625,3.0958299073939006e-05
745,8110.0,3.101016134560508e-05
746,8120.0,3.107694337633956e-05
747,8130.0,3.1143897034426946e-05
748,8140.0,3.1210970630012916e-05
749,8150.0,3.127810951086454e-05
750,8152.24072265625,3.129318238065852e-05
751,8160.0,3.134493919232485e-05
752,8170.0,3.141174382767129e-05
753,8180.0,3.147861387169978e-05
754,8190.0,3.160720833038203e-05
755,8200.0,3.173617833517726e-05
756,8202.25390625,3.176386772588088e-05
757,8210.0,3.678798329049291e-05
758,8220.0,4.3317828550294745e-05
759,8230.0,4.989722832669547e-05
760,8240.0,5.648626192483791e-05
761,8250.0,6.311585794162762e-05
762,8252.267578125,6.462481195082313e-05
763,8260.0,6.478580774845425e-05
764,8270.0,6.499422643808722e-05
765,8280.0,6.520312330626154e-05
766,8290.0,6.541235532971361e-05
767,8300.0,6.562184312441315e-05
768,8302.28125,6.566970850292633e-05
769,8310.0,6.074965219014976e-05
770,8320.0,5.433969511082071e-05
771,8330.0,4.788918027670311e-05
772,8340.0,4.139819319851932e-05
773,8350.0,3.486647044266614e-05
774,8352.294921875,3.336176115853339e-05
775,8360.0,3.344025952226243e-05
776,8370.0,3.3471277429347634e-05
777,8380.0,3.350222752091093e-05
778,8390.0,3.353322603273624e-05
779,8400.0,3.356421217661275e-05
780,8402.30859375,3.356984585515017e-05
781,8410.0,3.8766047278048665e-05
782,8420.0,4.553071582150443e-05
783,8430.0,5.230550937273207e-05
784,8440.0,5.909036258360099e-05
785,8450.0,6.588526759119777e-05
786,8452.322265625,6.746469201057318e-05
787,8460.0,6.231935525718003e-05
788,8470.0,5.560882500926603e-05
789,8480.0,4.888837433842628e-05
790,8490.0,4.21583579230123e-05
791,8500.0,3.541895797507383e-05
792,8502.3349609375,3.384878282972873e-05
793,8510.0,3.908399052214904e-05
794,8520.0,4.5932069233080864e-05
795,8530.0,5.2800235841815094e-05
796,8540.0,5.968832108943307e-05
797,8550.0,6.652075526942452e-05
798,8552.3486328125,6.812605817824838e-05
799,8560.0,9.415486160101094e-05
800,8570.0,0.00012819160556618692
801,8580.0,0.00016224911852856579
802,8590.0,0.00019632693483689833
803,8600.0,0.00023042436687528836
804,8602.3623046875,0.00023847310697571518
805,8610.0,0.00022288889081104317
806,8620.0,0.00020247902369045957
807,8630.0,0.00018206314945023398
808,8640.0,0.00016189044077425093
809,8650.0,0.00014164918363392327
810,8660.0,0.00012133930064086093
811,8670.0,0.00010096137745275054
812,8680.0,8.051538138211771e-05
813,8690.0,6.000145322644052e-05
814,8700.0,3.941979755519464e-05
815,8702.3896484375,3.449147682673559e-05
816,8710.0,4.5046118182414e-05
817,8720.0,5.895440375224457e-05
818,8730.0,7.325097581382359e-05
819,8740.0,8.772520508509842e-05
820,8750.0,0.00010237817708683994
821,8752.4033203125,0.00010592651051369515
822,8760.0,0.0001010456384511462
823,8770.0,9.454444661832545e-05
824,8780.0,8.795651836465191e-05
825,8790.0,8.128115215958602e-05
826,8800.0,7.451779432825926e-05
827,8802.416015625,7.284596131174231e-05
828,8810.0,7.311236783131523e-05
829,8820.0,7.346425872127924e-05
830,8830.0,7.381713435361339e-05
831,8840.0,7.429592650034515e-05
832,8850.0,7.477670853629286e-05
833,8852.4296875,7.489382755676898e-05
834,8860.0,8.66511532691202e-05
835,8870.0,0.0001023540619297988
836,8880.0,0.00011825379878110866
837,8890.0,0.00013435191208260899
838,8900.0,0.00015064945141071668
839,8902.443359375,0.00015451325144914105
840,8910.0,0.0001586932257821287
841,8920.0,0.000164246786986143
842,8930.0,0.0001699658730534987
843,8940.0,0.0001755744950127517
844,8950.0,0.00018120799152439776
845,8960.0,0.00018702168375665915
846,8970.0,0.00019271159239307769
847,8980.0,0.00019859304138989455
848,8990.0,0.0002043426382917503
849,9000.0,0.0002101187826244738
850,9010.0,0.00021559934591370498
851,9020.0,0.00022091037924601762
852,9030.0,0.00022641355363151792
853,9040.0,0.00023193376620421886
854,9050.0,0.00023746801990785383
855,9052.484375,0.00023889467931456165
856,9060.0,0.00022724619595714492
857,9070.0,0.00021152341985178284
858,9080.0,0.00019593374315551642
859,9090.0,0.0001801369996616883
860,9100.0,0.0001643091292043021
861,9102.498046875,0.00016038373986753424
862,9110.0,0.00014856632763411332
863,9120.0,0.00013265212024480888
864,9130.0,0.00011680175934049422
865,9140.0,0.00010080684755787676
866,9150.0,8.484831034480693e-05
867,9152.5107421875,8.08149916816382e-05
868,9160.0,9.298807756438502e-05
869,9170.0,0.00010936599277018206
870,9180.0,0.0001257037011538485
871,9190.0,0.00014219801876834211
872,9200.0,0.00015862559544085853
873,9202.5244140625,0.00016278530641707044
874,9210.0,0.00015077010821752408
875,9220.0,0.00013454877477012413
876,9230.0,0.00011841179312034603
877,9240.0,0.0001022363377407686
878,9250.0,8.608883840014058e-05
879,9252.5380859375,8.19616858632329e-05
880,9260.0,8.816960056825164e-05
881,9270.0,9.659028900738468e-05
882,9280.0,0.00010496017568295329
883,9290.0,0.0001134485903457744
884,9300.0,0.0001218723193515365
885,9302.5517578125,0.00012405223332342377
886,9310.0,0.0001489094178819648
887,9320.0,0.00018225947393606185
888,9330.0,0.0002158837150909495
889,9340.0,0.00024944790383123417
890,9350.0,0.00028334376367432725
891,9352.5654296875,0.0002920007422871641
892,9360.0,0.0002550619303762951
893,9370.0,0.0002054287187508884
894,9380.0,0.00015544024795811358
895,9390.0,0.00010540088792739697
896,9400.0,5.5136818308780074e-05
897,9402.5791015625,4.2117271676458474e-05
898,9410.0,4.2130743988254885e-05
899,9420.0,4.218440905730506e-05
900,9430.0,4.220248981494097e-05
901,9440.0,4.2279661826543106e-05
902,9450.0,4.232111637701264e-05
903,9452.5927734375,4.234111120915122e-05
904,9460.0,4.8679599011299485e-05
905,9470.0,5.7263903652366806e-05
906,9480.0,6.582381003110919e-05
907,9490.0,7.446319325952582e-05
908,9500.0,8.313371697528645e-05
909,9502.6064453125,8.537640836812808e-05
910,9510.0,7.911360221059529e-05
911,9520.0,7.069022138646431e-05
912,9530.0,6.218570716225844e-05
913,9540.0,5.3712517475352055e-05
914,9550.0,4.52108762798305e-05
915,9552.619140625,4.2969926800923483e-05
916,9560.0,4.934004824913803e-05
917,9570.0,5.803130301128338e-05
918,9580.0,6.675029213715073e-05
919,9590.0,7.543295177832836e-05
920,9600.0,8.419960151742116e-05
921,9602.6328125,8.650386099089328e-05
922,9610.0,8.657624071545155e-05
923,9620.0,8.660024486689728e-05
924,9630.0,8.669710423273254e-05
925,9640.0,8.682810195957439e-05
926,9650.0,8.688437619135407e-05
927,9652.646484375,8.691866107729327e-05
928,9660.0,8.70235676720243e-05
929,9670.0,8.716542102727463e-05
930,9680.0,8.723235722436735e-05
931,9690.0,8.737262260863021e-05
932,9700.0,8.751220992517419e-05
933,9710.0,8.757640603579528e-05
934,9720.0,8.77142797760435e-05
935,9730.0,8.785120569676975e-05
936,9740.0,8.791240521990682e-05
937,9750.0,8.804736695928148e-05
938,9752.673828125,8.808319572726742e-05
939,9760.0,9.786727436483366e-05
940,9770.0,0.00011125471243699569
941,9780.0,0.00012457295938947855
942,9790.0,0.00013802262030063344
943,9800.0,0.00015150834632179547
944,9810.0,0.0001649435910497667
945,9820.0,0.00017824745499485153
946,9830.0,0.00019171230132485756
947,9840.0,0.00020530212887185032
948,9850.0,0.0002189248545403234
949,9852.701171875,0.00022255834100126526
950,9860.0,0.00021288516894963218
951,9870.0,0.00019978913708407602
952,9880.0,0.0001866553551540866
953,9890.0,0.00017348448207616605
954,9900.0,0.0001601401506662523
955,9910.0,0.00014690854086802995
956,9920.0,0.00013364158054345753
957,9930.0,0.00012033998040330138
958,9940.0,0.00010700447688042979
959,9950.0,9.355579207738863e-05
960,9952.7275390625,8.990667039278664e-05
961,9960.0,9.869682591821693e-05
962,9970.0,0.00011080518367951098
963,9980.0,0.00012293805208382373
964,9990.0,0.00013509440869955713
965,10000.0,0.00014714742549573585
966,10010.0,0.00015942821681188163
967,10020.0,0.0001717447748755689
968,10030.0,0.00018409656573013114
969,10040.0,0.00019648326237690217
970,10050.0,0.00020872505021323525
971,10060.0,0.0002211690187171652
972,10070.0,0.000233646283666269
973,10080.0,0.0002461563586024995
974,10090.0,0.00025869870331419044
975,10100.0,0.0002712731527838878
976,10102.7685546875,0.00027475958042526066
977,10110.0,0.00027504364240719964
978,10120.0,0.0002751966629941868
979,10130.0,0.00027558209562893345
980,10140.0,0.00027596402942088556
981,10150.0,0.00027634243019713275
982,10152.7822265625,0.00027644691300251746
983,10160.0,0.00027007559584334135
984,10170.0,0.0002612233897476685
985,10180.0,0.00025234324316539356
986,10190.0,0.00024322748549407975
987,10200.0,0.00023430104252864176
988,10202.7958984375,0.00023180463874562554
989,10210.0,0.00021866113321201633
990,10220.0,0.00020037154065835863
991,10230.0,0.00018202980658892952
992,10240.0,0.0001636367436320418
993,10250.0,0.00014519289666324142
994,10252.80859375,0.0001400036190329132
995,10260.0,0.00012670023899930463
996,10270.0,0.00010815835812155363
997,10280.0,8.956744881654655e-05
998,10290.0,7.086708294886479e-05
999,10300.0,5.219566971774436e-05
1000,10302.8232421875,4.6915627068687226e-05
1001,10310.0,5.369475893588295e-05
1002,10320.0,6.316030610133884e-05
1003,10330.0,7.264851358937508e-05
1004,10340.0,8.215924171067931e-05
1005,10350.0,9.169240603791125e-05
1006,10352.8359375,9.439990061786951e-05
1007,10360.0,0.00010125159631225646
1008,10370.0,0.00011083429563496784
1009,10380.0,0.00012043867801170092
1010,10390.0,0.00013006490973065265
1011,10400.0,0.00013971248525644823
1012,10410.0,0.00014938692355846999
1013,10420.0,0.0001590834428020222
1014,10430.0,0.00016880166127973377
1015,10440.0,0.00017854165933672852
1016,10450.0,0.0001883033276354677
1017,10452.86328125,0.00019105509571196955
1018,10460.0,0.0001842815533145336
1019,10470.0,0.00017493507205817847
1020,10480.0,0.000165565759828559
1021,10490.0,0.00015617359077996427
1022,10500.0,0.00014675881084731063
1023,10510.0,0.00013721057218967704
1024,10520.0,0.00012765556118395291
1025,10530.0,0.00011809371872008058
1026,10540.0,0.00010852530332476713
1027,10550.0,9.89502332212555e-05
1028,10552.890625,9.618122300132169e-05
1029,10560.0,0.00010531744544241877
1030,10570.0,0.00011817519424382307
1031,10580.0,0.00013104050015551926
1032,10590.0,0.00014391360426490928
1033,10600.0,0.00015679446415800105
1034,10610.0,0.000169670597902964
1035,10620.0,0.00018255250450434303
1036,10630.0,0.00019544014822783754
1037,10640.0,0.00020833371246723083
1038,10650.0,0.00022123291632888015
1039,10660.0,0.0002341380142272343
1040,10670.0,0.00024704909157706293
1041,10680.0,0.0002599660339829751
1042,10690.0,0.0002731237246303622
1043,10700.0,0.0002860640578652227
1044,10702.9306640625,0.00028985755211677767
1045,10710.0,0.0002728318521458069
1046,10720.0,0.0002487387869786497
1047,10730.0,0.00022463484577489663
1048,10740.0,0.00020051986057984604
1049,10750.0,0.00017639375291226747
1050,10760.0,0.00015225665810310996
1051,10770.0,0.00012810834196237195
1052,10780.0,0.00010394848711110982
1053,10790.0,7.977719849954133e-05
1054,10800.0,5.559409452959667e-05
1055,10802.9580078125,4.8439111661886194e-05
